time,name,x,y,z
1625126252.4714484,c8a9,2.66,4.74,1.0
1625126252.5119083,c8a9,2.66,4.81,1.0
1625126252.5208888,552,2.24,4.75,1.0
1625126252.6197548,552,2.24,4.71,1.0
1625126252.7297564,552,2.25,4.72,1.0
1625126252.8131292,552,2.23,4.69,1.0
1625126252.912675,552,2.25,4.64,1.0
1625126253.0282378,552,2.23,4.61,1.0
1625126253.1034148,552,2.31,4.6,1.0
1625126253.2051992,552,2.27,4.58,1.0
1625126253.329846,552,2.28,4.61,1.0
1625126253.4026396,552,2.22,4.68,1.0
1625126253.495174,552,2.23,4.59,1.0
1625126253.5858283,552,2.24,4.64,1.0
1625126253.6828747,552,2.39,4.64,1.0
1625126253.7874393,552,2.31,4.7,1.0
1625126253.88611,552,2.26,4.57,1.0
1625126253.9765792,552,2.28,4.57,1.0
1625126254.0366104,c58a,0.8,5.23,1.0
1625126254.0885735,552,2.25,4.55,1.0
1625126254.1956115,552,2.26,4.53,1.0
1625126254.2850995,552,2.29,4.67,1.0
1625126254.3875484,552,2.27,4.66,1.0
1625126254.497202,552,2.24,4.64,1.0
1625126254.5985568,552,2.27,4.59,1.0
1625126254.6819947,552,2.31,4.49,1.0
1625126254.8900626,c58a,0.79,5.06,1.0
1625126254.99384,c58a,0.97,5.12,1.0
1625126255.1289902,c58a,0.86,5.16,1.0
1625126255.203189,c58a,0.86,5.03,1.0
1625126255.2988474,c58a,0.81,4.99,1.0
1625126255.3944046,c58a,0.28,5.4,1.0
1625126255.4973466,c58a,-0.16,5.33,1.0
1625126255.6028244,c58a,-14.5,16.42,1.0
1625126255.6938317,c58a,0.82,4.78,1.0
1625126255.7853956,c58a,0.36,4.96,1.0
1625126255.8851125,c58a,0.81,4.81,1.0
1625126255.9776,c58a,0.67,4.92,1.0
1625126256.0828273,c58a,0.72,4.8,1.0
1625126256.1781807,c58a,0.71,4.85,1.0
1625126256.2662034,c58a,0.73,4.82,1.0
1625126256.3643172,c58a,0.67,4.86,1.0
1625126256.4804661,c58a,0.76,4.81,1.0
1625126256.5570211,c58a,0.76,4.8,1.0
1625126256.6468656,c58a,0.83,4.77,1.0
1625126256.7801118,c58a,0.74,4.84,1.0
1625126256.847748,c58a,0.79,4.84,1.0
1625126256.9456055,c58a,0.82,4.87,1.0
1625126257.0812705,c58a,0.8,4.9,1.0
1625126257.1406503,c58a,0.59,4.77,1.0
1625126257.2282157,c58a,0.71,4.58,1.0
1625126257.3356626,c58a,0.55,4.76,1.0
1625126257.4362273,c58a,0.5,4.79,1.0
1625126257.5344865,c58a,0.41,4.73,1.0
1625126257.6380494,c58a,0.34,4.74,1.0
1625126257.731324,c58a,0.48,4.53,1.0
1625126257.830041,c58a,0.83,4.41,1.0
1625126257.9356968,c58a,0.77,4.46,1.0
1625126257.9978864,c8a9,2.65,4.83,1.0
1625126258.042456,c58a,0.78,4.47,1.0
1625126258.137462,c58a,0.82,4.4,1.0
1625126258.2364357,c58a,0.98,4.09,1.0
1625126258.3446934,c58a,0.64,4.58,1.0
1625126258.446186,c58a,0.75,4.47,1.0
1625126258.5804825,c58a,0.8,4.32,1.0
1625126258.6456814,c58a,0.89,4.34,1.0
1625126258.738177,c58a,0.88,4.3,1.0
1625126258.8051536,552,2.35,4.44,1.0
1625126258.8470001,c58a,0.82,4.39,1.0
1625126258.9055252,552,2.36,4.41,1.0
1625126258.9471834,c58a,0.89,4.36,1.0
1625126259.0307915,552,2.32,4.4,1.0
1625126259.0802689,c58a,0.86,4.35,1.0
1625126259.117177,552,2.34,4.32,1.0
1625126259.1587856,c58a,0.84,4.35,1.0
1625126259.19844,552,2.35,4.36,1.0
1625126259.2425082,c58a,0.75,4.42,1.0
1625126259.3270657,552,2.36,4.35,1.0
1625126259.3290634,c58a,0.76,4.34,1.0
1625126259.4013968,552,2.29,4.41,1.0
1625126259.406383,c58a,0.74,4.42,1.0
1625126259.5046146,552,2.19,4.64,1.0
1625126259.5105937,c58a,0.8,4.36,1.0
1625126259.6316874,552,2.22,4.6,1.0
1625126259.6396775,c58a,0.86,4.4,1.0
1625126259.6911833,552,2.24,4.56,1.0
1625126259.727226,c58a,0.83,4.45,1.0
1625126259.8107805,552,2.23,4.56,1.0
1625126259.8187687,c58a,0.78,4.31,1.0
1625126259.9272907,552,2.19,4.61,1.0
1625126259.9312432,c58a,0.79,4.33,1.0
1625126259.9931052,552,2.14,4.79,1.0
1625126259.9991002,c58a,0.86,4.39,1.0
1625126260.0868928,552,2.18,4.72,1.0
1625126260.1208146,c58a,0.93,4.31,1.0
1625126260.172641,552,2.13,4.75,1.0
1625126260.2172198,c58a,0.84,4.39,1.0
1625126260.2713928,552,2.19,4.64,1.0
1625126260.314221,c58a,0.76,4.25,1.0
1625126260.3998525,552,2.19,4.67,1.0
1625126260.405844,c58a,0.88,4.32,1.0
1625126260.485571,552,2.2,4.6,1.0
1625126260.5279086,c58a,0.83,4.22,1.0
1625126260.5861597,552,2.16,4.72,1.0
1625126260.628775,c58a,0.8,4.27,1.0
1625126260.7133396,552,2.16,4.68,1.0
1625126260.722315,c58a,0.86,4.28,1.0
1625126260.7925038,c58a,0.82,4.47,1.0
1625126260.8269923,552,2.12,4.74,1.0
1625126260.8973713,552,2.11,4.76,1.0
1625126260.905362,c58a,0.77,4.36,1.0
1625126260.992811,552,2.61,4.01,1.0
1625126260.9968061,c58a,0.85,4.43,1.0
1625126261.1289299,552,2.17,4.74,1.0
1625126261.1369047,c58a,0.77,4.52,1.0
1625126261.1924365,c58a,0.68,4.56,1.0
1625126261.2385309,552,2.15,4.7,1.0
1625126261.2896602,c58a,0.69,4.62,1.0
1625126261.3195255,552,2.25,4.61,1.0
1625126261.3763115,c58a,0.77,4.46,1.0
1625126261.3842962,552,2.14,4.72,1.0
1625126261.4763992,c58a,0.67,4.56,1.0
1625126261.484384,552,2.58,3.96,1.0
1625126261.581434,552,2.08,4.71,1.0
1625126261.585381,c58a,0.68,4.67,1.0
1625126261.6795275,552,2.09,4.74,1.0
1625126261.7265017,c58a,0.63,4.66,1.0
1625126261.785654,552,2.11,4.72,1.0
1625126261.8304303,c58a,0.68,4.64,1.0
1625126261.9138007,552,2.12,4.72,1.0
1625126261.9187899,c58a,0.73,4.58,1.0
1625126261.9875858,552,2.12,4.71,1.0
1625126262.0287504,c58a,0.77,4.61,1.0
1625126262.0718408,552,2.2,4.61,1.0
1625126262.1110413,c58a,0.77,4.71,1.0
1625126262.2039688,c58a,0.68,4.73,1.0
1625126262.3291943,c58a,0.78,4.7,1.0
1625126262.3966618,c58a,0.81,4.71,1.0
1625126262.499052,c58a,0.79,4.71,1.0
1625126262.586498,c58a,0.78,4.73,1.0
1625126262.6961994,c58a,0.82,4.69,1.0
1625126262.7947738,c58a,0.75,4.68,1.0
1625126262.8849459,c58a,0.82,4.66,1.0
1625126263.0806098,c58a,0.7,4.82,1.0
1625126263.1237907,c8a9,2.59,4.91,1.0
1625126263.1821167,c58a,0.67,5.0,1.0
1625126263.278411,c58a,0.76,5.03,1.0
1625126263.3775795,c58a,0.85,4.95,1.0
1625126263.4648194,c58a,0.35,5.59,1.0
1625126263.570266,c58a,0.87,5.23,1.0
1625126263.6826484,c58a,0.33,5.64,1.0
1625126263.77781,c58a,0.15,6.13,1.0
1625126263.8651574,c58a,0.66,5.62,1.0
1625126263.9795136,c58a,0.58,5.59,1.0
1625126264.0549517,c58a,0.62,5.57,1.0
1625126264.147431,c58a,0.62,5.52,1.0
1625126264.2804642,c58a,-0.12,5.21,1.0
1625126264.3528173,c58a,0.49,5.31,1.0
1625126264.4433153,c58a,0.5,5.31,1.0
1625126264.581675,c58a,0.35,5.3,1.0
1625126264.6452234,c58a,0.38,5.32,1.0
1625126264.74383,c58a,0.45,5.38,1.0
1625126264.8470826,c58a,0.42,5.38,1.0
1625126264.9342587,c58a,0.59,5.42,1.0
1625126265.0290322,c58a,0.58,5.58,1.0
1625126265.1314669,c58a,0.7,5.49,1.0
1625126265.2252567,c58a,0.73,5.46,1.0
1625126265.330953,c58a,0.85,5.38,1.0
1625126265.4090385,c58a,0.71,5.44,1.0
1625126265.5081494,c58a,0.69,5.42,1.0
1625126265.6305485,c58a,0.7,5.52,1.0
1625126265.7066386,c58a,0.68,5.33,1.0
1625126265.8044627,c58a,0.42,5.24,1.0
1625126265.9288738,c58a,0.39,5.39,1.0
1625126266.0043836,c58a,0.55,5.24,1.0
1625126266.105692,c58a,0.55,5.33,1.0
1625126266.2295573,c58a,0.45,5.24,1.0
1625126266.308718,c58a,0.67,5.47,1.0
1625126266.4036846,c58a,0.57,5.25,1.0
1625126266.528233,c58a,0.45,5.32,1.0
1625126266.6051433,c58a,0.48,5.32,1.0
1625126266.6965632,c58a,0.54,5.46,1.0
1625126266.793788,c58a,0.67,5.32,1.0
1625126266.8284893,552,2.6,3.99,1.0
1625126266.8705122,c50,6.6,4.23,1.0
1625126266.9104269,c58a,0.69,5.33,1.0
1625126266.99494,c58a,0.67,5.48,1.0
1625126267.1309168,c58a,0.65,5.39,1.0
1625126267.2057824,c58a,0.6,5.45,1.0
1625126267.3071337,c58a,0.55,5.4,1.0
1625126267.427809,c58a,0.53,5.4,1.0
1625126267.5068119,c58a,0.57,5.49,1.0
1625126267.615049,c58a,0.53,5.33,1.0
1625126267.7296853,c58a,0.57,5.37,1.0
1625126267.8204107,c58a,0.57,5.36,1.0
1625126267.9270291,c58a,0.59,5.37,1.0
1625126268.0369432,c58a,0.55,5.36,1.0
1625126268.1179097,c8a9,2.58,5.0,1.0
1625126268.1630812,c58a,0.52,5.44,1.0
1625126268.2366638,c58a,0.51,5.42,1.0
1625126268.3392284,c58a,0.62,5.33,1.0
1625126268.436172,c58a,0.57,5.46,1.0
1625126268.5234149,c58a,0.49,5.41,1.0
1625126268.628199,c58a,0.55,5.55,1.0
1625126268.7143726,c58a,0.55,5.46,1.0
1625126268.8059366,c58a,0.52,5.47,1.0
1625126268.9293494,c58a,0.52,5.68,1.0
1625126268.9780397,c58a,0.6,5.34,1.0
1625126271.4997008,c50,6.85,4.71,1.0
1625126271.725087,552,2.27,4.53,1.0
1625126273.345818,c8a9,2.55,5.01,1.0
1625126273.54919,c58a,0.51,5.48,1.0
1625126274.029964,c58a,0.62,5.26,1.0
1625126274.10474,c58a,0.7,5.34,1.0
1625126274.2043967,c58a,0.58,5.2,1.0
1625126274.331484,c58a,0.72,5.36,1.0
1625126274.4093645,c58a,0.66,5.29,1.0
1625126274.5050678,c58a,-0.0,5.02,1.0
1625126274.6300507,c58a,0.17,4.77,1.0
1625126274.706792,c58a,0.92,5.19,1.0
1625126274.805978,c58a,0.79,5.36,1.0
1625126274.9286747,c58a,0.63,5.23,1.0
1625126275.0127976,c58a,0.95,5.12,1.0
1625126275.1179228,c58a,0.86,5.06,1.0
1625126275.2306075,c58a,0.81,5.08,1.0
1625126275.304148,c58a,0.83,5.05,1.0
1625126275.4084415,c58a,0.81,5.03,1.0
1625126275.531196,c58a,0.83,5.1,1.0
1625126275.6085715,c58a,0.78,5.11,1.0
1625126275.7145867,c58a,0.67,5.25,1.0
1625126275.8305802,c58a,0.91,5.36,1.0
1625126275.9177406,c58a,0.67,5.09,1.0
1625126276.02439,c58a,0.68,5.16,1.0
1625126276.129946,c58a,0.63,5.2,1.0
1625126276.227014,c58a,0.68,5.63,1.0
1625126276.3134837,c58a,0.61,5.68,1.0
1625126276.4287217,c58a,0.69,5.2,1.0
1625126276.5075595,c58a,0.7,5.47,1.0
1625126276.6102571,c58a,0.69,5.28,1.0
1625126276.7314165,c58a,0.54,5.28,1.0
1625126276.7878802,c50,6.81,4.63,1.0
1625126276.7978597,c58a,0.76,5.78,1.0
1625126276.897412,c58a,0.72,5.35,1.0
1625126276.9936514,c58a,0.72,5.39,1.0
1625126277.0844655,c58a,0.63,5.5,1.0
1625126277.188461,c58a,0.63,5.58,1.0
1625126277.2291346,552,2.26,4.54,1.0
1625126277.2711303,c58a,0.61,5.59,1.0
1625126277.930748,c8a9,2.59,4.98,1.0
1625126279.3487833,552,2.39,4.26,1.0
1625126279.4543808,552,2.26,4.75,1.0
1625126279.5437498,552,2.24,4.61,1.0
1625126279.6357605,552,2.23,4.66,1.0
1625126279.643447,c58a,0.72,5.45,1.0
1625126279.7362735,552,2.29,5.0,1.0
1625126279.7708242,c58a,0.28,4.79,1.0
1625126279.832486,552,2.31,4.68,1.0
1625126279.874643,c58a,0.98,5.07,1.0
1625126279.922362,552,2.5,5.01,1.0
1625126279.9686878,c58a,0.85,5.12,1.0
1625126280.0481887,552,2.47,4.97,1.0
1625126280.0885663,c58a,1.01,4.81,1.0
1625126280.1320806,552,2.47,4.95,1.0
1625126280.1722398,c58a,1.09,4.82,1.0
1625126280.2170384,552,2.32,4.51,1.0
1625126280.262069,c58a,1.02,4.9,1.0
1625126280.3078594,552,2.45,4.82,1.0
1625126280.3673239,c58a,0.94,4.97,1.0
1625126280.4165733,552,2.46,4.93,1.0
1625126280.4589202,c58a,0.49,4.63,1.0
1625126280.5129387,552,2.48,5.1,1.0
1625126280.5624664,c58a,0.39,4.64,1.0
1625126280.6073089,552,2.46,5.18,1.0
1625126280.6664586,c58a,0.52,4.66,1.0
1625126280.7168438,552,2.46,5.13,1.0
1625126280.7739716,c58a,0.5,4.64,1.0
1625126280.8144417,552,2.43,5.19,1.0
1625126280.854335,c58a,0.24,4.71,1.0
1625126280.926133,552,2.44,5.05,1.0
1625126280.950652,c58a,0.3,4.72,1.0
1625126281.0078702,552,2.43,5.11,1.0
1625126281.0511231,c58a,0.4,4.6,1.0
1625126281.108387,552,2.44,5.15,1.0
1625126281.1493983,c58a,0.5,4.6,1.0
1625126281.2399418,c58a,0.46,4.71,1.0
1625126281.3057432,552,2.41,4.85,1.0
1625126281.35109,c58a,0.95,4.89,1.0
1625126281.4063134,552,2.49,4.9,1.0
1625126281.449579,c58a,1.01,4.93,1.0
1625126281.5314882,552,2.53,5.5,1.0
1625126281.5763369,c58a,1.04,4.87,1.0
1625126281.6200473,552,2.47,4.96,1.0
1625126281.658706,c58a,1.0,4.97,1.0
1625126281.7013128,552,2.4,4.83,1.0
1625126281.7452385,c58a,0.94,4.95,1.0
1625126281.796076,552,2.3,4.6,1.0
1625126281.8376772,c58a,0.35,4.63,1.0
1625126281.891947,552,2.3,4.35,1.0
1625126281.9347706,c58a,0.41,4.62,1.0
1625126281.9957125,552,2.41,4.13,1.0
1625126282.0415127,c58a,1.03,5.14,1.0
1625126282.08349,c50,6.77,4.44,1.0
1625126282.1014643,552,2.29,4.63,1.0
1625126282.1271539,c58a,1.07,5.07,1.0
1625126282.184365,552,2.32,4.68,1.0
1625126282.230397,c58a,0.91,5.11,1.0
1625126282.2804272,552,2.15,5.01,1.0
1625126282.32257,c58a,1.0,5.07,1.0
1625126282.372081,552,2.19,5.03,1.0
1625126282.435673,c58a,0.97,5.1,1.0
1625126282.4760587,552,2.21,4.99,1.0
1625126282.5212786,c58a,0.78,5.09,1.0
1625126282.566623,552,2.29,4.98,1.0
1625126282.6248388,c58a,0.52,4.83,1.0
1625126282.6298327,c8a9,2.56,5.05,1.0
1625126282.6748073,552,2.17,5.17,1.0
1625126282.716892,c58a,0.95,5.04,1.0
1625126282.7630024,552,2.18,5.0,1.0
1625126282.815993,c58a,1.02,5.13,1.0
1625126282.8668652,552,2.02,4.42,1.0
1625126282.913718,c58a,1.04,4.98,1.0
1625126282.9632063,552,2.3,4.57,1.0
1625126283.026109,c58a,1.04,5.03,1.0
1625126283.0795226,552,2.38,4.47,1.0
1625126283.119605,c58a,1.02,5.18,1.0
1625126283.15932,552,1.74,4.53,1.0
1625126283.2156107,c58a,0.59,4.88,1.0
1625126283.256708,552,2.22,4.46,1.0
1625126283.340809,c58a,0.61,4.83,1.0
1625126283.3438015,552,2.49,4.56,1.0
1625126283.4034579,c58a,0.63,4.88,1.0
1625126283.4240012,552,2.38,4.76,1.0
1625126283.502924,c58a,0.4,4.86,1.0
1625126283.5464654,552,2.37,5.03,1.0
1625126283.6333039,c58a,0.73,4.98,1.0
1625126283.6382897,552,2.39,4.48,1.0
1625126283.696663,c58a,0.53,4.8,1.0
1625126283.7378476,552,2.57,5.11,1.0
1625126283.7853532,c58a,0.63,4.94,1.0
1625126283.8255813,552,2.46,4.95,1.0
1625126283.87921,c58a,0.35,4.88,1.0
1625126283.918783,552,2.38,4.68,1.0
1625126283.983157,c58a,0.73,4.95,1.0
1625126284.0239778,552,2.28,5.68,1.0
1625126284.1088517,c58a,0.69,4.93,1.0
1625126284.1158369,552,2.12,5.06,1.0
1625126284.177734,c58a,0.58,4.79,1.0
1625126284.220313,552,2.16,5.36,1.0
1625126284.2763402,c58a,0.53,5.0,1.0
1625126284.319717,552,2.49,4.99,1.0
1625126284.4011374,c58a,0.7,4.94,1.0
1625126284.4041245,552,2.51,5.28,1.0
1625126284.473669,c58a,0.68,4.93,1.0
1625126284.5194995,552,2.38,4.77,1.0
1625126284.578218,c58a,1.04,5.26,1.0
1625126284.621234,552,2.32,4.7,1.0
1625126284.7016432,c58a,0.77,4.93,1.0
1625126284.709622,552,2.37,4.73,1.0
1625126284.773273,c58a,1.11,5.2,1.0
1625126284.818128,552,2.38,4.68,1.0
1625126284.8736093,c58a,1.02,5.28,1.0
1625126284.9170477,552,2.42,4.75,1.0
1625126284.9260218,c58a,1.08,5.16,1.0
1625126284.9988968,552,2.37,4.77,1.0
1625126285.0403466,c58a,0.97,5.1,1.0
1625126285.0923765,552,2.41,4.71,1.0
1625126285.1349528,c58a,1.03,5.05,1.0
1625126285.193782,552,2.5,5.35,1.0
1625126285.2402146,c58a,1.04,5.02,1.0
1625126285.2972095,552,2.34,4.6,1.0
1625126285.339205,c58a,1.02,5.06,1.0
1625126285.3864129,552,2.34,4.58,1.0
1625126285.4333687,c58a,0.83,5.01,1.0
1625126285.4753187,552,2.35,4.62,1.0
1625126285.517317,552,2.36,4.67,1.0
1625126285.5203145,c58a,0.94,5.02,1.0
1625126285.624771,c58a,0.93,5.11,1.0
1625126285.7318215,c58a,0.96,4.97,1.0
1625126285.8144813,c58a,0.97,5.0,1.0
1625126285.9252357,c58a,1.0,5.06,1.0
1625126286.0379748,c58a,0.98,5.08,1.0
1625126286.133984,c58a,0.94,5.0,1.0
1625126286.236291,c58a,0.95,5.07,1.0
1625126286.3393154,c58a,0.97,5.14,1.0
1625126286.4386718,c58a,1.06,5.1,1.0
1625126286.5333083,c58a,1.06,5.13,1.0
1625126286.6360383,c58a,0.94,5.02,1.0
1625126286.680568,c50,6.68,4.38,1.0
1625126286.723051,c58a,0.88,5.08,1.0
1625126286.8278372,c58a,0.95,5.12,1.0
1625126286.9374974,c58a,0.97,5.06,1.0
1625126287.0287173,c58a,0.93,5.07,1.0
1625126287.1354218,c58a,0.88,5.21,1.0
1625126287.2383578,c58a,0.93,5.06,1.0
1625126287.3295982,c58a,0.92,5.08,1.0
1625126287.4252944,c58a,0.89,5.07,1.0
1625126287.5295973,c58a,0.98,5.03,1.0
1625126287.6044228,c58a,0.98,5.05,1.0
1625126287.7053561,c58a,1.03,5.05,1.0
1625126287.8307247,c58a,0.45,4.75,1.0
1625126287.894666,c58a,0.38,4.77,1.0
1625126287.9892967,c58a,0.73,5.08,1.0
1625126288.0854053,c58a,0.78,5.05,1.0
1625126288.1304176,c8a9,2.67,4.98,1.0
1625126288.1763523,c58a,0.81,4.98,1.0
1625126288.2787158,c58a,0.79,5.0,1.0
1625126288.362391,c58a,0.79,4.94,1.0
1625126288.450115,c58a,0.83,4.94,1.0
1625126288.5801427,c58a,0.81,4.89,1.0
1625126288.6540477,c58a,0.75,4.96,1.0
1625126288.7448094,c58a,0.87,4.95,1.0
1625126288.8789632,c58a,0.87,4.91,1.0
1625126288.9486163,c58a,0.9,4.94,1.0
1625126289.0455768,c58a,0.84,5.05,1.0
1625126289.13612,c58a,0.93,5.07,1.0
1625126289.2266843,c58a,1.29,4.68,1.0
